instrument_id,symbol,tdx_node_code,tdx_node_name,damodaran_industry
27215,sh688617,X270303,医疗耗材,Healthcare Products
29173,sz002382,X270303,医疗耗材,Healthcare Products
29643,sz002901,X270303,医疗耗材,Healthcare Products
29687,sz002950,X270303,医疗耗材,Healthcare Products
44349,sz300003,X270303,医疗耗材,Healthcare Products
44565,sz300238,X270303,医疗耗材,Drugs (Biotechnology)
44645,sz300326,X270303,医疗耗材,Healthcare Products
44760,sz300453,X270303,医疗耗材,Healthcare Products
44833,sz300529,X270303,医疗耗材,Healthcare Products
44897,sz300595,X270303,医疗耗材,Healthcare Products
44953,sz300653,X270303,医疗耗材,Drugs (Biotechnology)
44977,sz300677,X270303,医疗耗材,Healthcare Products
45177,sz300888,X270303,医疗耗材,Healthcare Products
45264,sz300981,X270303,医疗耗材,Healthcare Products
45315,sz301033,X270303,医疗耗材,Healthcare Products
45369,sz301093,X270303,医疗耗材,Healthcare Products
45372,sz301097,X270303,医疗耗材,Healthcare Products
45395,sz301122,X270303,医疗耗材,Healthcare Products
45490,sz301234,X270303,医疗耗材,Healthcare Products
45531,sz301290,X270303,医疗耗材,Healthcare Products
45692,sz301580,X270303,医疗耗材,Healthcare Products
26788,sh688067,X270304,体外诊断,Healthcare Products
26950,sh688253,X270304,体外诊断,Healthcare Products
27068,sh688389,X270304,体外诊断,Healthcare Products
44704,sz300396,X270304,体外诊断,Healthcare Products
44789,sz300482,X270304,体外诊断,Healthcare Products
26999,sh688310,X270305,制药装备,Healthcare Products
44503,sz300171,X270305,制药装备,Healthcare Products
44673,sz300358,X270305,制药装备,Healthcare Products
44720,sz300412,X270305,制药装备,Healthcare Products
45103,sz300813,X270305,制药装备,Heathcare Information and Technology
45246,sz300962,X270305,制药装备,Healthcare Support Services
25087,sh600080,X2706,中药,Drugs (Pharmaceutical)
25091,sh600085,X2706,中药,Drugs (Pharmaceutical)
25125,sh600129,X2706,中药,Drugs (Pharmaceutical)
25195,sh600222,X2706,中药,Drugs (Pharmaceutical)
25218,sh600252,X2706,中药,Drugs (Pharmaceutical)
25242,sh600285,X2706,中药,Drugs (Pharmaceutical)
25273,sh600329,X2706,中药,Drugs (Pharmaceutical)
25276,sh600332,X2706,中药,Healthcare Support Services
25289,sh600351,X2706,中药,Drugs (Pharmaceutical)
25341,sh600422,X2706,中药,Drugs (Pharmaceutical)
25349,sh600436,X2706,中药,Drugs (Pharmaceutical)
25372,sh600479,X2706,中药,Drugs (Pharmaceutical)
25405,sh600518,X2706,中药,Drugs (Pharmaceutical)
25419,sh600535,X2706,中药,Drugs (Pharmaceutical)
25435,sh600557,X2706,中药,Drugs (Pharmaceutical)
25442,sh600566,X2706,中药,Drugs (Pharmaceutical)
25448,sh600572,X2706,中药,Drugs (Pharmaceutical)
25468,sh600594,X2706,中药,Drugs (Pharmaceutical)
25484,sh600613,X2706,中药,Drugs (Pharmaceutical)
25528,sh600671,X2706,中药,Drugs (Pharmaceutical)
25595,sh600750,X2706,中药,Drugs (Pharmaceutical)
25612,sh600771,X2706,中药,Drugs (Pharmaceutical)
25756,sh600976,X2706,中药,Drugs (Pharmaceutical)
25771,sh600993,X2706,中药,Drugs (Pharmaceutical)
26126,sh603139,X2706,中药,Drugs (Pharmaceutical)
26337,sh603439,X2706,中药,Drugs (Pharmaceutical)
26379,sh603567,X2706,中药,Drugs (Pharmaceutical)
26532,sh603858,X2706,中药,Drugs (Pharmaceutical)
26558,sh603896,X2706,中药,Household Products
26617,sh603998,X2706,中药,Drugs (Pharmaceutical)
26678,sh605199,X2706,中药,Drugs (Pharmaceutical)
28361,sz000423,X2706,中药,Drugs (Pharmaceutical)
28398,sz000538,X2706,中药,Drugs (Pharmaceutical)
28433,sz000590,X2706,中药,Drugs (Pharmaceutical)
28455,sz000623,X2706,中药,Drugs (Pharmaceutical)
28468,sz000650,X2706,中药,Drugs (Pharmaceutical)
28556,sz000790,X2706,中药,Drugs (Pharmaceutical)
28686,sz000989,X2706,中药,Drugs (Pharmaceutical)
28692,sz000999,X2706,中药,Drugs (Pharmaceutical)
28890,sz002082,X2706,中药,Drugs (Pharmaceutical)
28913,sz002107,X2706,中药,Drugs (Pharmaceutical)
28968,sz002166,X2706,中药,Farming/Agriculture
29000,sz002198,X2706,中药,Drugs (Pharmaceutical)
29073,sz002275,X2706,中药,Drugs (Pharmaceutical)
29084,sz002287,X2706,中药,Drugs (Pharmaceutical)
29112,sz002317,X2706,中药,Drugs (Pharmaceutical)
29141,sz002349,X2706,中药,Drugs (Pharmaceutical)
29202,sz002412,X2706,中药,Drugs (Pharmaceutical)
29213,sz002424,X2706,中药,Drugs (Pharmaceutical)
29341,sz002566,X2706,中药,Drugs (Pharmaceutical)
29378,sz002603,X2706,中药,Drugs (Pharmaceutical)
29414,sz002644,X2706,中药,Drugs (Pharmaceutical)
29490,sz002728,X2706,中药,Drugs (Pharmaceutical)
29499,sz002737,X2706,中药,Drugs (Pharmaceutical)
29609,sz002864,X2706,中药,Drugs (Pharmaceutical)
29618,sz002873,X2706,中药,Drugs (Pharmaceutical)
29648,sz002907,X2706,中药,Drugs (Pharmaceutical)
44371,sz300026,X2706,中药,Drugs (Pharmaceutical)
44381,sz300039,X2706,中药,Drugs (Pharmaceutical)
44480,sz300147,X2706,中药,Drugs (Pharmaceutical)
44512,sz300181,X2706,中药,Drugs (Pharmaceutical)
44825,sz300519,X2706,中药,Drugs (Pharmaceutical)
44838,sz300534,X2706,中药,Drugs (Pharmaceutical)
45167,sz300878,X2706,中药,Drugs (Pharmaceutical)
45385,sz301111,X2706,中药,Drugs (Pharmaceutical)
45569,sz301331,X2706,中药,Drugs (Pharmaceutical)
27045,sh688363,X270701,医美耗材,Household Products
45185,sz300896,X270701,医美耗材,Drugs (Biotechnology)
25337,sh600416,X3001,电机制造,Electrical Equipment
25455,sh600580,X3001,电机制造,Electrical Equipment
26099,sh603109,X3001,电机制造,Electrical Equipment
26263,sh603320,X3001,电机制造,Machinery
26284,sh603344,X3001,电机制造,Electrical Equipment
26287,sh603350,X3001,电机制造,Auto Parts
26303,sh603370,X3001,电机制造,Auto Parts
26348,sh603489,X3001,电机制造,Recreation
26477,sh603728,X3001,电机制造,Electrical Equipment
26517,sh603819,X3001,电机制造,Electrical Equipment
26609,sh603988,X3001,电机制造,Electrical Equipment
28641,sz000922,X3001,电机制造,Electrical Equipment
28998,sz002196,X3001,电机制造,Auto Parts
29049,sz002249,X3001,电机制造,Electrical Equipment
29351,sz002576,X3001,电机制造,Electrical Equipment
29552,sz002801,X3001,电机制造,Electrical Equipment
29571,sz002823,X3001,电机制造,Electrical Equipment
29636,sz002892,X3001,电机制造,Electrical Equipment
29753,sz003021,X3001,电机制造,Electrical Equipment
44928,sz300626,X3001,电机制造,Electrical Equipment
44960,sz300660,X3001,电机制造,Electrical Equipment
45196,sz300907,X3001,电机制造,Electrical Equipment
45305,sz301023,X3001,电机制造,Electrical Equipment
45482,sz301226,X3001,电机制造,Electrical Equipment
45646,sz301502,X3001,电机制造,Electrical Equipment
25109,sh600110,X300201,锂电池,Electrical Equipment
25140,sh600152,X300201,锂电池,Electrical Equipment
25211,sh600241,X300201,锂电池,Electrical Equipment
25371,sh600478,X300201,锂电池,Electrical Equipment
26785,sh688063,X300201,锂电池,Electrical Equipment
27029,sh688345,X300201,锂电池,Electrical Equipment
27067,sh688388,X300201,锂电池,Electrical Equipment
27171,sh688567,X300201,锂电池,Electrical Equipment
27307,sh688772,X300201,锂电池,Electrical Equipment
28312,sz000049,X300201,锂电池,Electrical Equipment
28745,sz001283,X300201,锂电池,Electrical Equipment
28868,sz002058,X300201,锂电池,Electronics (General)
28882,sz002074,X300201,锂电池,Electrical Equipment
29045,sz002245,X300201,锂电池,Transportation
29596,sz002850,X300201,锂电池,Auto Parts
44360,sz300014,X300201,锂电池,Electrical Equipment
44536,sz300207,X300201,锂电池,Electrical Equipment
44745,sz300438,X300201,锂电池,Electrical Equipment
